	cpmid	n	avg_accuracy	max_accuracy	median_accuracy	std_error
1156	23861206_8086_x_D001342	15	1.0	1.0	1.0	0.0
1157	23861206_8086_x_D055534	1	0.6799999999999999	1.0	0.7	0.0916515138991168
1158	23861206_8086_x_D055534	2	0.58	0.7	0.6	0.037416573867739396
1159	23861206_8086_x_D055534	3	0.9199999999999999	1.0	0.9	0.020000000000000004
1160	23861206_8086_x_D055534	4	0.9	1.0	0.9	0.03162277660168379
1161	23861206_8086_x_D055534	5	1.0	1.0	1.0	0.0
1162	23861206_8086_x_D055534	6	1.0	1.0	1.0	0.0
1163	23861206_8086_x_D055534	7	1.0	1.0	1.0	0.0
1164	23861206_8086_x_D055534	8	1.0	1.0	1.0	0.0
1165	23861206_8086_x_D055534	9	1.0	1.0	1.0	0.0
1166	23861206_8086_x_D055534	10	1.0	1.0	1.0	0.0
1167	23861206_8086_x_D055534	11	1.0	1.0	1.0	0.0
1168	23861206_8086_x_D055534	12	1.0	1.0	1.0	0.0
1169	23861206_8086_x_D055534	13	1.0	1.0	1.0	0.0
1170	23861206_8086_x_D055534	14	1.0	1.0	1.0	0.0
1171	23861206_8086_x_D055534	15	1.0	1.0	1.0	0.0
1172	23956580_28911_x_D003929	1	1.0	1.0	1.0	0.0
1173	23956580_28911_x_D003929	2	1.0	1.0	1.0	0.0
1174	23956580_28911_x_D003929	3	1.0	1.0	1.0	0.0
1175	23956580_28911_x_D003929	4	1.0	1.0	1.0	0.0
1176	23956580_28911_x_D003929	5	1.0	1.0	1.0	0.0
1177	23956580_28911_x_D003929	6	1.0	1.0	1.0	0.0
1178	23956580_28911_x_D003929	7	1.0	1.0	1.0	0.0
1179	23956580_28911_x_D003929	8	1.0	1.0	1.0	0.0
1180	23956580_28911_x_D003929	9	1.0	1.0	1.0	0.0
1181	23956580_28911_x_D003929	10	1.0	1.0	1.0	0.0
1182	23956580_28911_x_D003929	11	1.0	1.0	1.0	0.0
1183	23956580_28911_x_D003929	12	1.0	1.0	1.0	0.0
1184	23956580_28911_x_D003929	13	1.0	1.0	1.0	0.0
1185	23956580_28911_x_D003929	14	1.0	1.0	1.0	0.0
1186	23956580_28911_x_D003929	15	1.0	1.0	1.0	0.0
1187	24094038_C004848_x_D000544	1	0.82	1.0	0.9	0.07348469228349537
1188	24094038_C004848_x_D000544	2	0.8	0.8	0.8	0.0
1189	24094038_C004848_x_D000544	3	0.9400000000000001	1.0	1.0	0.039999999999999994
1190	24094038_C004848_x_D000544	4	0.96	1.0	1.0	0.024494897427831785
1191	24094038_C004848_x_D000544	5	0.96	1.0	1.0	0.024494897427831782
1192	24094038_C004848_x_D000544	6	1.0	1.0	1.0	0.0
1193	24094038_C004848_x_D000544	7	1.0	1.0	1.0	0.0
1194	24094038_C004848_x_D000544	8	1.0	1.0	1.0	0.0
1195	24094038_C004848_x_D000544	9	1.0	1.0	1.0	0.0
1196	24094038_C004848_x_D000544	10	1.0	1.0	1.0	0.0
1197	24094038_C004848_x_D000544	11	1.0	1.0	1.0	0.0
1198	24094038_C004848_x_D000544	12	1.0	1.0	1.0	0.0
1199	24094038_C004848_x_D000544	13	1.0	1.0	1.0	0.0
1200	24094038_C004848_x_D000544	14	1.0	1.0	1.0	0.0
1201	24094038_C004848_x_D000544	15	1.0	1.0	1.0	0.0
1202	24115865_D004121_x_D000860	1	0.1	0.1	0.1	0.0
1203	24115865_D004121_x_D000860	2	0.1	0.1	0.1	0.0
1204	24115865_D004121_x_D000860	3	0.2	0.3	0.2	0.04472135954999578
1205	24115865_D004121_x_D000860	4	0.1	0.1	0.1	
1206	24139699_5443_x_D004931	1	0.41999999999999993	0.6	0.4	0.058309518948452994
1207	24139699_5443_x_D004931	2	0.5800000000000001	0.7	0.6	0.0374165738677394
1208	24139699_5443_x_D004931	3	0.45999999999999996	0.7	0.5	0.07483314773547882
1209	24139699_5443_x_D004931	4	0.4999999999999999	0.7	0.5	0.07071067811865475
1210	24139699_5443_x_D004931	5	0.58	0.7	0.6	0.037416573867739396
1211	24139699_5443_x_D004931	6	0.4600000000000001	0.6	0.5	0.09273618495495703
1212	24139699_5443_x_D004931	7	0.6799999999999999	0.8	0.7	0.048989794855663564
1213	24139699_5443_x_D004931	8	0.48	0.6	0.5	0.03741657386773941
1214	24139699_5443_x_D004931	9	0.74	0.9	0.8	0.0678232998312527
1215	24139699_5443_x_D004931	10	0.4	0.7	0.4	0.08366600265340755
1216	24139699_5443_x_D004931	11	0.68	0.8	0.8	0.09695359714832659
1217	24139699_5443_x_D004931	12	0.52	0.7	0.6	0.08602325267042626
1218	24139699_5443_x_D004931	13	0.72	0.9	0.7	0.04898979485566357
1219	24139699_5443_x_D004931	14	0.5599999999999999	0.7	0.5	0.05999999999999998
1220	24139699_5443_x_D004931	15	1.0	1.0	1.0	0.0
1221	24139699_5443_x_D009422	1	0.22000000000000003	0.4	0.2	0.05830951894845301
1222	24139699_5443_x_D009422	2	0.18	0.3	0.1	0.04898979485566356
1223	24139699_5443_x_D009422	3	0.10000000000000002	0.1	0.1	0.0
1224	24139699_5443_x_D009422	4	0.22499999999999998	0.3	0.25	0.047871355387816894
1225	24139699_5443_x_D009422	5	0.26	0.3	0.3	0.039999999999999994
1226	24139699_5443_x_D009422	6	0.15000000000000002	0.2	0.15000000000000002	0.05
1227	24139699_5443_x_D009422	7	0.1	0.1	0.1	
1228	24139699_5443_x_D009422	8	0.1	0.1	0.1	0.0
1229	24139699_5443_x_D009422	9	0.1	0.1	0.1	0.0
1230	24139699_5443_x_D009422	10	0.10000000000000002	0.1	0.1	0.0
1231	24139699_5443_x_D016472	1	0.26	0.4	0.2	0.04000000000000001
1232	24139699_5443_x_D016472	2	0.25999999999999995	0.4	0.3	0.05099019513592784
1233	24139699_5443_x_D016472	3	0.13333333333333333	0.2	0.1	0.03333333333333334
1234	24139699_5443_x_D016472	4	0.26	0.4	0.2	0.04000000000000001
1235	24139699_5443_x_D016472	5	0.2	0.3	0.2	0.04472135954999579
1236	24139699_5443_x_D016472	6	0.2	0.3	0.2	0.03162277660168379
1237	24139699_5443_x_D016472	7	0.275	0.5	0.2	0.075
1238	24139699_5443_x_D016472	8	0.15	0.2	0.15000000000000002	0.028867513459481294
1239	24139699_5443_x_D016472	9	0.10000000000000002	0.1	0.1	0.0
1240	24139699_5443_x_D016472	10	0.22000000000000003	0.3	0.3	0.04898979485566356
1241	24139699_5443_x_D016472	11	0.1	0.1	0.1	0.0
1242	24139699_5443_x_D016472	12	0.1	0.1	0.1	
1243	24279733_C033171_x_D008659	1	0.13333333333333333	0.2	0.1	0.03333333333333334
1244	24279733_C033171_x_D008659	2	0.125	0.2	0.1	0.025
1245	24497285_C010686_x_D009369	1	0.25999999999999995	0.5	0.2	0.06782329983125267
1246	24497285_C010686_x_D009369	2	0.175	0.3	0.15000000000000002	0.0478713553878169
1247	24497285_C010686_x_D009369	3	0.125	0.2	0.1	0.025
1248	24497285_C010686_x_D009369	4	0.25	0.4	0.2	0.05
1249	24497285_C010686_x_D009369	5	0.10000000000000002	0.1	0.1	0.0
1250	24497285_C010686_x_D009369	6	0.1	0.1	0.1	0.0
1251	24517367_C009091_x_D019636	1	0.22500000000000003	0.4	0.2	0.07500000000000001
1252	24517367_C009091_x_D019636	2	0.17500000000000002	0.3	0.15000000000000002	0.0478713553878169
1253	24517367_C009091_x_D019636	3	0.13333333333333333	0.2	0.1	0.03333333333333334
1254	24517367_C009091_x_D019636	4	0.17500000000000002	0.3	0.15000000000000002	0.0478713553878169
1255	24517367_C009091_x_D019636	5	0.23333333333333336	0.4	0.2	0.0881917103688197
1256	24517367_C009091_x_D019636	6	0.13333333333333333	0.2	0.1	0.03333333333333334
1257	24517367_C009091_x_D019636	7	0.13999999999999999	0.2	0.1	0.024494897427831782
1258	24517367_C009091_x_D019636	8	0.10000000000000002	0.1	0.1	0.0
1259	24517367_C009091_x_D019636	9	0.13333333333333333	0.2	0.1	0.03333333333333334
1260	24517367_C009091_x_D019636	10	0.1	0.1	0.1	0.0
1261	24651605_55768_x_D003677	1	0.8400000000000001	0.9	0.8	0.024494897427831768
1262	24651605_55768_x_D003677	2	0.8600000000000001	0.9	0.9	0.02449489742783177
1263	24651605_55768_x_D003677	3	0.96	1.0	1.0	0.039999999999999994
1264	24651605_55768_x_D003677	4	1.0	1.0	1.0	0.0
1265	24651605_55768_x_D003677	5	1.0	1.0	1.0	0.0
1266	24651605_55768_x_D003677	6	1.0	1.0	1.0	0.0
1267	24651605_55768_x_D003677	7	1.0	1.0	1.0	0.0
1268	24651605_55768_x_D003677	8	1.0	1.0	1.0	0.0
1269	24651605_55768_x_D003677	9	1.0	1.0	1.0	0.0
1270	24651605_55768_x_D003677	10	1.0	1.0	1.0	0.0
1271	24651605_55768_x_D003677	11	1.0	1.0	1.0	0.0
1272	24651605_55768_x_D003677	12	1.0	1.0	1.0	0.0
1273	24651605_55768_x_D003677	13	1.0	1.0	1.0	0.0
1274	24651605_55768_x_D003677	14	1.0	1.0	1.0	0.0
1275	24651605_55768_x_D012640	1	0.8800000000000001	1.0	0.9	0.037416573867739396
1276	24651605_55768_x_D012640	2	0.8400000000000001	1.0	0.9	0.06782329983125268
1277	24651605_55768_x_D012640	3	0.9200000000000002	1.0	0.9	0.03741657386773941
1278	24651605_55768_x_D012640	4	0.96	1.0	1.0	0.024494897427831782
1279	24651605_55768_x_D012640	5	0.9800000000000001	1.0	1.0	0.019999999999999993
1280	24651605_55768_x_D012640	6	1.0	1.0	1.0	0.0
1281	24651605_55768_x_D012640	7	1.0	1.0	1.0	0.0
1282	24651605_55768_x_D012640	8	1.0	1.0	1.0	0.0
1283	24651605_55768_x_D012640	9	1.0	1.0	1.0	0.0
1284	24651605_55768_x_D012640	10	1.0	1.0	1.0	0.0
1285	24651605_55768_x_D012640	11	1.0	1.0	1.0	0.0
1286	24651605_55768_x_D012640	12	1.0	1.0	1.0	0.0
1287	24651605_55768_x_D012640	13	1.0	1.0	1.0	0.0
1288	24651605_55768_x_D012640	14	1.0	1.0	1.0	0.0
1289	24651605_55768_x_D012640	15	1.0	1.0	1.0	0.0
1290	25331899_C049568_x_D018981	1	0.7	0.8	0.7	0.031622776601683805
1291	25331899_C049568_x_D018981	2	0.6799999999999999	0.8	0.7	0.07348469228349533
1292	25331899_C049568_x_D018981	3	0.8400000000000001	1.0	0.9	0.06
1293	25331899_C049568_x_D018981	4	0.9400000000000001	1.0	0.9	0.024494897427831765
1294	25331899_C049568_x_D018981	5	0.9	0.9	0.9	0.0
1295	25331899_C049568_x_D018981	6	0.96	1.0	1.0	0.024494897427831782
1296	25331899_C049568_x_D018981	7	0.9800000000000001	1.0	1.0	0.019999999999999997
1297	25331899_C049568_x_D018981	8	1.0	1.0	1.0	0.0
1298	25331899_C049568_x_D018981	9	1.0	1.0	1.0	0.0
1299	25331899_C049568_x_D018981	10	1.0	1.0	1.0	0.0
1300	25331899_C049568_x_D018981	11	1.0	1.0	1.0	0.0
1301	25331899_C049568_x_D018981	12	1.0	1.0	1.0	0.0
1302	25331899_C049568_x_D018981	13	1.0	1.0	1.0	0.0
1303	25331899_C049568_x_D018981	14	1.0	1.0	1.0	0.0
1304	25331899_None_x_D018981	1	0.86	1.0	0.9	0.05099019513592785
1305	25331899_None_x_D018981	2	0.8400000000000001	0.9	0.9	0.039999999999999994
1306	25331899_None_x_D018981	3	0.9400000000000001	1.0	1.0	0.06
1307	25331899_None_x_D018981	4	1.0	1.0	1.0	0.0
1308	25331899_None_x_D018981	5	1.0	1.0	1.0	0.0
1309	25331899_None_x_D018981	6	1.0	1.0	1.0	0.0
1310	25331899_None_x_D018981	7	1.0	1.0	1.0	0.0
1311	25331899_None_x_D018981	8	1.0	1.0	1.0	0.0
1312	25331899_None_x_D018981	9	1.0	1.0	1.0	0.0
1313	25331899_None_x_D018981	10	1.0	1.0	1.0	0.0
1314	25331899_None_x_D018981	11	1.0	1.0	1.0	0.0
1315	25331899_None_x_D018981	12	1.0	1.0	1.0	0.0
1316	25331899_None_x_D018981	13	1.0	1.0	1.0	0.0
1317	25331899_None_x_D018981	14	1.0	1.0	1.0	0.0
1318	25331899_None_x_D018981	15	1.0	1.0	1.0	0.0
1319	25478884_None_x_D017772	1	0.9800000000000001	1.0	1.0	0.019999999999999993
1320	25478884_None_x_D017772	2	0.96	1.0	1.0	0.039999999999999994
1321	25478884_None_x_D017772	3	1.0	1.0	1.0	0.0
1322	25478884_None_x_D017772	4	1.0	1.0	1.0	0.0
1323	25478884_None_x_D017772	5	1.0	1.0	1.0	0.0
1324	25478884_None_x_D017772	6	1.0	1.0	1.0	0.0
1325	25478884_None_x_D017772	7	1.0	1.0	1.0	0.0
1326	25478884_None_x_D017772	8	1.0	1.0	1.0	0.0
1327	25478884_None_x_D017772	9	1.0	1.0	1.0	0.0
1328	25478884_None_x_D017772	10	1.0	1.0	1.0	0.0
1329	25478884_None_x_D017772	11	1.0	1.0	1.0	0.0
1330	25478884_None_x_D017772	12	1.0	1.0	1.0	0.0
1331	25478884_None_x_D017772	13	1.0	1.0	1.0	0.0
1332	25478884_None_x_D017772	14	1.0	1.0	1.0	0.0
1333	25478884_None_x_D017772	15	1.0	1.0	1.0	0.0
1334	25639459_None_x_D000544	1	0.7799999999999999	1.0	0.7	0.05830951894845301
1335	25639459_None_x_D000544	2	0.8400000000000001	0.9	0.9	0.039999999999999994
1336	25639459_None_x_D000544	3	0.9800000000000001	1.0	1.0	0.020000000000000004
1337	25639459_None_x_D000544	4	1.0	1.0	1.0	0.0
1338	25639459_None_x_D000544	5	1.0	1.0	1.0	0.0
1339	25639459_None_x_D000544	6	1.0	1.0	1.0	0.0
1340	25639459_None_x_D000544	7	1.0	1.0	1.0	0.0
1341	25639459_None_x_D000544	8	1.0	1.0	1.0	0.0
1342	25639459_None_x_D000544	9	1.0	1.0	1.0	0.0
1343	25639459_None_x_D000544	10	1.0	1.0	1.0	0.0
1344	25639459_None_x_D000544	11	1.0	1.0	1.0	0.0
1345	25639459_None_x_D000544	12	1.0	1.0	1.0	0.0
1346	25639459_None_x_D000544	13	1.0	1.0	1.0	0.0
1347	25639459_None_x_D000544	14	1.0	1.0	1.0	0.0
1348	25639459_None_x_D000544	15	1.0	1.0	1.0	0.0
1349	25781531_8086_x_D009422	1	0.96	1.0	1.0	0.024494897427831785
1350	25781531_8086_x_D009422	2	0.9	1.0	0.9	0.04472135954999577
1351	25781531_8086_x_D009422	3	1.0	1.0	1.0	0.0
1352	25781531_8086_x_D009422	4	1.0	1.0	1.0	0.0
1353	25781531_8086_x_D009422	5	1.0	1.0	1.0	0.0
1354	25781531_8086_x_D009422	6	1.0	1.0	1.0	0.0
1355	25781531_8086_x_D009422	7	1.0	1.0	1.0	0.0
1356	25781531_8086_x_D009422	8	1.0	1.0	1.0	0.0
1357	25781531_8086_x_D009422	9	1.0	1.0	1.0	0.0
1358	25781531_8086_x_D009422	10	1.0	1.0	1.0	0.0
1359	25781531_8086_x_D009422	11	1.0	1.0	1.0	0.0
1360	25781531_8086_x_D009422	12	1.0	1.0	1.0	0.0
1361	25781531_8086_x_D009422	13	1.0	1.0	1.0	0.0
1362	25781531_8086_x_D009422	14	1.0	1.0	1.0	0.0
1363	25781531_8086_x_D009422	15	1.0	1.0	1.0	0.0
1364	25781531_8086_x_D018908	1	0.7600000000000001	1.0	0.7	0.0678232998312527
1365	25781531_8086_x_D018908	2	0.66	0.7	0.7	0.024494897427831768
1366	25781531_8086_x_D018908	3	0.82	1.0	0.7	0.07348469228349536
1367	25781531_8086_x_D018908	4	0.82	0.9	0.8	0.03741657386773943
1368	25781531_8086_x_D018908	5	0.9199999999999999	1.0	0.9	0.019999999999999993
1369	25781531_8086_x_D018908	6	0.9199999999999999	1.0	0.9	0.037416573867739396
1370	25781531_8086_x_D018908	7	1.0	1.0	1.0	0.0
1371	25781531_8086_x_D018908	8	0.9800000000000001	1.0	1.0	0.020000000000000004
1372	25781531_8086_x_D018908	9	1.0	1.0	1.0	0.0
1373	25781531_8086_x_D018908	10	1.0	1.0	1.0	0.0
1374	25781531_8086_x_D018908	11	1.0	1.0	1.0	0.0
1375	25781531_8086_x_D018908	12	1.0	1.0	1.0	0.0
1376	25781531_8086_x_D018908	13	1.0	1.0	1.0	0.0
1377	25781531_8086_x_D018908	14	1.0	1.0	1.0	0.0
1378	25781531_8086_x_D018908	15	1.0	1.0	1.0	0.0
1379	2854735_D016210_x_D007239	1	0.25999999999999995	0.4	0.2	0.04
1380	2854735_D016210_x_D007239	2	0.15000000000000002	0.2	0.15000000000000002	0.05
1381	2854735_D016210_x_D007239	3	0.1	0.1	0.1	0.0
1382	2854735_D016210_x_D007239	4	0.125	0.2	0.1	0.02500000000000001
1383	2854735_D016210_x_D007239	5	0.1	0.1	0.1	
1384	2854735_D016210_x_D007239	6	0.1	0.1	0.1	0.0
1385	3014426_5443_x_D004931	1	0.64	0.8	0.6	0.05099019513592784
1386	3014426_5443_x_D004931	2	0.6	0.7	0.6	0.04472135954999579
1387	3014426_5443_x_D004931	3	0.76	0.9	0.8	0.07483314773547883
1388	3014426_5443_x_D004931	4	0.8400000000000001	0.9	0.8	0.024494897427831775
1389	3014426_5443_x_D004931	5	0.9400000000000001	1.0	0.9	0.02449489742783178
1390	3014426_5443_x_D004931	6	0.9199999999999999	1.0	0.9	0.037416573867739396
1391	3014426_5443_x_D004931	7	0.9800000000000001	1.0	1.0	0.019999999999999993
1392	3014426_5443_x_D004931	8	0.9400000000000001	1.0	1.0	0.039999999999999994
1393	3014426_5443_x_D004931	9	0.96	1.0	1.0	0.024494897427831765
1394	3014426_5443_x_D004931	10	0.9400000000000001	1.0	1.0	0.039999999999999994
1395	3014426_5443_x_D004931	11	0.96	1.0	1.0	0.039999999999999994
1396	3014426_5443_x_D004931	12	1.0	1.0	1.0	0.0
1397	3014426_5443_x_D004931	13	1.0	1.0	1.0	0.0
1398	3014426_5443_x_D004931	14	1.0	1.0	1.0	0.0
1399	3014426_5443_x_D004931	15	1.0	1.0	1.0	0.0
1400	8006362_D005227_x_D000326	1	0.9400000000000001	1.0	1.0	0.03999999999999998
1401	8006362_D005227_x_D000326	2	1.0	1.0	1.0	0.0
1402	8006362_D005227_x_D000326	3	1.0	1.0	1.0	0.0
1403	8006362_D005227_x_D000326	4	1.0	1.0	1.0	0.0
1404	8006362_D005227_x_D000326	5	1.0	1.0	1.0	0.0
1405	8006362_D005227_x_D000326	6	1.0	1.0	1.0	0.0
1406	8006362_D005227_x_D000326	7	1.0	1.0	1.0	0.0
1407	8006362_D005227_x_D000326	8	1.0	1.0	1.0	0.0
1408	8006362_D005227_x_D000326	9	1.0	1.0	1.0	0.0
1409	8006362_D005227_x_D000326	10	1.0	1.0	1.0	0.0
1410	8006362_D005227_x_D000326	11	1.0	1.0	1.0	0.0
1411	8006362_D005227_x_D000326	12	1.0	1.0	1.0	0.0
1412	8006362_D005227_x_D000326	13	1.0	1.0	1.0	0.0
1413	8006362_D005227_x_D000326	14	1.0	1.0	1.0	0.0
1414	8006362_D005227_x_D000326	15	1.0	1.0	1.0	0.0
1415	8046350_C541943_x_D001168	1	0.9400000000000001	1.0	1.0	0.039999999999999994
1416	8046350_C541943_x_D001168	2	0.96	1.0	1.0	0.02449489742783178
1417	8046350_C541943_x_D001168	3	1.0	1.0	1.0	0.0
1418	8046350_C541943_x_D001168	4	1.0	1.0	1.0	0.0
1419	8046350_C541943_x_D001168	5	1.0	1.0	1.0	0.0
1420	8046350_C541943_x_D001168	6	1.0	1.0	1.0	0.0
1421	8046350_C541943_x_D001168	7	1.0	1.0	1.0	0.0
1422	8046350_C541943_x_D001168	8	1.0	1.0	1.0	0.0
1423	8046350_C541943_x_D001168	9	1.0	1.0	1.0	0.0
1424	8046350_C541943_x_D001168	10	1.0	1.0	1.0	0.0
1425	8046350_C541943_x_D001168	11	1.0	1.0	1.0	0.0
1426	8046350_C541943_x_D001168	12	1.0	1.0	1.0	0.0
1427	8046350_C541943_x_D001168	13	1.0	1.0	1.0	0.0
1428	8046350_C541943_x_D001168	14	1.0	1.0	1.0	0.0
1429	8046350_C541943_x_D001168	15	1.0	1.0	1.0	0.0
1430	8253654_5443_x_C536008	1	0.42000000000000004	0.6	0.4	0.066332495807108
1431	8253654_5443_x_C536008	2	0.36000000000000004	0.5	0.3	0.04000000000000001
1432	8253654_5443_x_C536008	3	0.32	0.5	0.3	0.05830951894845301
1433	8253654_5443_x_C536008	4	0.42000000000000004	0.6	0.4	0.09165151389911678
1434	8253654_5443_x_C536008	5	0.54	0.6	0.5	0.024494897427831782
1435	8253654_5443_x_C536008	6	0.54	0.6	0.6	0.03999999999999998
1436	8253654_5443_x_C536008	7	0.8200000000000001	0.9	0.8	0.019999999999999993
1437	8253654_5443_x_C536008	8	0.74	0.9	0.7	0.05099019513592786
1438	8253654_5443_x_C536008	9	0.8400000000000001	0.9	0.8	0.02449489742783177
1439	8253654_5443_x_C536008	10	0.86	1.0	0.9	0.05099019513592785
1440	8253654_5443_x_C536008	11	0.9199999999999999	1.0	0.9	0.037416573867739396
1441	8253654_5443_x_C536008	12	1.0	1.0	1.0	0.0
1442	8253654_5443_x_C536008	13	1.0	1.0	1.0	0.0
1443	8253654_5443_x_C536008	14	1.0	1.0	1.0	0.0
1444	8253654_5443_x_C536008	15	1.0	1.0	1.0	0.0
1445	8253654_5443_x_C536009	1	0.32	0.5	0.3	0.066332495807108
1446	8253654_5443_x_C536009	2	0.43999999999999995	0.6	0.4	0.05099019513592784
1447	8253654_5443_x_C536009	3	0.44000000000000006	0.5	0.5	0.04000000000000001
1448	8253654_5443_x_C536009	4	0.39999999999999997	0.7	0.4	0.09486832980505136
1449	8253654_5443_x_C536009	5	0.32	0.4	0.4	0.05830951894845301
1450	8253654_5443_x_C536009	6	0.45999999999999996	0.5	0.5	0.024494897427831775
1451	8253654_5443_x_C536009	7	0.27999999999999997	0.5	0.3	0.08
1452	8253654_5443_x_C536009	8	0.16	0.3	0.1	0.04
1453	8253654_5443_x_C536009	9	0.18000000000000002	0.4	0.1	0.05830951894845301
1454	8253654_5443_x_C536009	10	0.33999999999999997	0.5	0.4	0.06782329983125268
1455	8253654_5443_x_C536009	11	0.33999999999999997	0.5	0.3	0.05099019513592785
1456	8253654_5443_x_C536009	12	0.12	0.2	0.1	0.02
1457	8253654_5443_x_C536009	13	0.13999999999999999	0.2	0.1	0.024494897427831782
1458	8253654_5443_x_C536009	14	0.32	0.5	0.4	0.07348469228349533
1459	9621534_59330_x_None	1	0.38	0.6	0.3	0.07348469228349534
1460	9621534_59330_x_None	2	0.42000000000000004	0.7	0.4	0.09695359714832656
1461	9621534_59330_x_None	3	0.5399999999999999	0.7	0.5	0.050990195135927834
1462	9621534_59330_x_None	4	0.39999999999999997	0.6	0.4	0.07071067811865475
1463	9621534_59330_x_None	5	0.56	0.7	0.6	0.09273618495495702
1464	9621534_59330_x_None	6	0.4	0.7	0.4	0.08366600265340754
1465	9621534_59330_x_None	7	0.5800000000000001	0.7	0.6	0.05830951894845299
1466	9621534_59330_x_None	8	0.37500000000000006	0.4	0.4	0.025000000000000005
1467	9621534_59330_x_None	9	0.44000000000000006	0.8	0.4	0.09273618495495704
1468	9621534_59330_x_None	10	0.48	0.6	0.5	0.0374165738677394
1469	9621534_59330_x_None	11	0.27999999999999997	0.4	0.3	0.03741657386773941
1470	9621534_59330_x_None	12	0.38	0.5	0.4	0.07348469228349534
1471	9621534_59330_x_None	13	0.43999999999999995	0.7	0.5	0.08717797887081347
1472	9621534_59330_x_None	14	0.2	0.4	0.1	0.0632455532033676
